volumen,volumen_log,precio_promedio_kg,indice_precio_diesel,lluvia_hoy,dias_con_helada_en_cultivo,T2M_MIN,T2M_MAX,zona_acobamba,zona_ambo,zona_andahuaylas,zona_angaraes,zona_antabamba,zona_arequipa,zona_barranca,zona_cajatambo,zona_canete,zona_cangallo,zona_canta,zona_caraveli,zona_caylloma,zona_chanchamayo,zona_chincha,zona_churcampa,zona_concepcion,zona_daniel alcides carrion,zona_huamalies,zona_huamanga,zona_huanca sancos,zona_huancavelica,zona_huancayo,zona_huanta,zona_huanuco,zona_huaral,zona_huarochiri,zona_huaura,zona_huaycabamba,zona_huaytara,zona_ica,zona_jauja,zona_julcan,zona_junin,zona_la mar,zona_lima,zona_lucanas,zona_nazca,zona_oxapampa,zona_oyon,zona_pachitea,zona_palpa,zona_parinacochas,zona_pasco,zona_pisco,zona_sanchez carrion,zona_santiago de chuco,zona_tarma,zona_tayacaja,zona_yauli,zona_yauyos,fecha_sin,fecha_cos
30.0,3.4339872044851463,1.3,107.2367,6.8,0.0,7.64,18.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5086709438521044,0.8609610158889943
37.0,3.6375861597263857,1.29,107.2367,3.05,0.0,15.05,20.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
20.0,3.044522437723423,1.29,107.2367,0.07,0.0,16.62,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
17.0,2.8903717578961645,1.29,107.2367,0.56,0.0,19.03,22.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
7.0,2.079441541679836,1.29,107.2367,0.0,0.0,15.14,20.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
14.0,2.70805020110221,1.29,107.2367,2.97,0.0,12.84,22.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
247.0,5.513428746164983,1.29,107.2367,6.29,0.0,2.81,11.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4937755501599772,0.869589389346611
25.0,3.258096538021482,1.29,107.2367,4.05,0.0,0.2,10.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
94.0,4.553876891600541,1.29,107.2367,9.6,0.0,2.67,13.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
700.0,6.55250788703459,1.29,107.2367,9.31,0.0,5.23,17.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
94.0,4.553876891600541,1.29,107.2367,4.84,0.0,2.92,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
31.0,3.4657359027997265,1.29,107.2367,0.43,0.0,5.95,14.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4937755501599772,0.869589389346611
104.0,4.653960350157523,1.29,107.2367,0.0,0.0,15.58,22.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
34.0,3.555348061489413,1.29,107.2367,0.14,0.0,17.4,24.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
61.0,4.127134385045092,1.29,107.2367,0.0,0.0,18.99,22.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
7.0,2.079441541679836,1.29,107.2367,0.0,0.0,14.96,21.54,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
69.0,4.248495242049359,1.29,107.2367,0.1,0.0,12.81,23.73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
229.0,5.438079308923196,1.29,107.2367,2.74,0.0,5.72,11.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.47873384011578846,0.8779600847008882
132.0,4.890349128221754,1.29,107.2367,2.47,0.0,2.1,10.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
598.0,6.395261598115449,1.29,107.2367,1.6,0.0,8.11,15.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
21.0,3.091042453358316,1.29,107.2367,21.17,0.0,2.93,13.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
55.0,4.02535169073515,1.29,107.2367,5.65,0.0,2.93,13.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
147.0,4.997212273764115,1.29,107.2367,0.64,0.0,7.1,16.04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47873384011578846,0.8779600847008882
47.0,3.87120101090789,1.29,107.2367,3.54,0.0,6.01,10.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
39.0,3.688879454113936,1.29,107.2367,0.25,0.0,15.07,20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
23.0,3.1780538303479458,1.29,107.2367,0.0,0.0,16.85,20.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
41.0,3.737669618283368,1.29,107.2367,0.0,0.0,19.2,20.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
96.0,4.574710978503383,1.29,107.2367,0.02,0.0,12.7,19.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
31.0,3.4657359027997265,1.29,107.2367,2.31,0.0,3.11,19.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4635502709028509,0.886070621534138
191.0,5.2574953720277815,1.29,107.2367,7.07,0.0,7.41,13.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4635502709028509,0.886070621534138
11.0,2.4849066497880004,1.29,107.2367,3.44,2.0,2.24,11.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
227.0,5.429345628954441,1.29,107.2367,10.03,0.0,2.77,12.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
649.0,6.476972362889683,1.29,107.2367,2.88,0.0,9.24,13.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
9.0,2.302585092994046,1.29,107.2367,1.48,4.0,1.55,9.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
121.0,4.804021044733257,1.29,107.2367,23.58,0.0,7.78,13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
175.0,5.170483995038151,1.29,107.2367,0.84,0.0,7.51,18.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
30.0,3.4339872044851463,1.29,107.2367,7.1,0.0,8.43,17.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4635502709028509,0.886070621534138
30.0,3.4339872044851463,1.2,107.2367,4.4,0.0,3.81,15.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
25.0,3.258096538021482,1.2,107.2367,0.0,0.0,15.86,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
32.0,3.49650756146648,1.2,107.2367,0.0,0.0,17.27,24.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
96.0,4.574710978503383,1.2,107.2367,0.0,0.0,19.0,22.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
8.0,2.19722457733622,1.2,107.2367,0.0,0.0,16.19,23.91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
87.0,4.477336814478207,1.2,107.2367,0.0,0.0,13.69,22.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
134.0,4.90527477843843,1.2,107.2367,0.94,0.0,4.76,17.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4482293417404106,0.893918596519257
21.0,3.091042453358316,1.2,107.2367,0.23,2.0,1.63,15.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
5.0,1.791759469228055,1.2,107.2367,0.54,0.0,1.38,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
147.0,4.997212273764115,1.2,107.2367,0.5,0.0,4.97,16.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
612.0,6.418364935936212,1.2,107.2367,0.0,0.0,7.34,16.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
36.0,3.610917912644224,1.2,107.2367,11.01,0.0,5.59,16.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
76.0,4.343805421853684,1.2,107.2367,21.64,0.0,5.59,16.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
115.0,4.7535901911063645,1.2,107.2367,0.12,0.0,6.43,17.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
12.0,2.5649493574615367,1.2,107.2367,19.77,0.0,8.71,15.18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4482293417404106,0.893918596519257
17.0,2.8903717578961645,1.2,107.2367,2.71,0.0,3.83,14.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
18.0,2.9444389791664403,1.2,107.2367,0.25,0.0,15.87,22.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
20.0,3.044522437723423,1.2,107.2367,0.21,0.0,17.07,24.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
71.0,4.276666119016055,1.2,107.2367,0.28,0.0,18.96,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
83.0,4.430816798843313,1.2,107.2367,0.0,0.0,13.92,23.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
10.0,2.3978952727983707,1.2,107.2367,10.24,0.0,5.53,17.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4327755925504312,0.901501684131884
35.0,3.58351893845611,1.2,107.2367,3.18,0.0,5.01,14.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4327755925504312,0.901501684131884
20.0,3.044522437723423,1.2,107.2367,0.31,2.0,2.7,13.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
50.0,3.9318256327243257,1.2,107.2367,5.15,0.0,1.21,11.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
145.0,4.983606621708336,1.2,107.2367,6.17,0.0,3.32,12.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
429.0,6.063785208687608,1.2,107.2367,2.13,0.0,6.88,15.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
16.0,2.833213344056216,1.2,107.2367,15.34,0.0,10.19,18.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
61.0,4.127134385045092,1.2,107.2367,3.34,0.0,5.69,14.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
87.0,4.477336814478207,1.2,107.2367,0.85,0.0,7.24,18.21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4327755925504312,0.901501684131884
25.0,3.258096538021482,1.13,107.2367,3.47,0.0,3.75,13.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
59.0,4.0943445622221,1.13,107.2367,0.0,0.0,16.25,23.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
20.0,3.044522437723423,1.13,107.2367,0.0,0.0,17.9,24.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
108.0,4.691347882229144,1.13,107.2367,0.0,0.0,19.72,23.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
139.0,4.941642422609304,1.13,107.2367,0.0,0.0,13.82,22.93,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
204.0,5.3230099791384085,1.13,107.2367,0.22,0.0,4.95,14.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4171936026123168,0.9088176373395029
13.0,2.639057329615259,1.13,107.2367,1.28,0.0,0.86,12.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
132.0,4.890349128221754,1.13,107.2367,7.87,0.0,5.16,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
683.0,6.52795791762255,1.13,107.2367,0.0,0.0,7.67,14.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
16.0,2.833213344056216,1.13,107.2367,4.49,4.0,0.28,11.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
16.0,2.833213344056216,1.13,107.2367,4.2,0.0,5.04,14.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
63.0,4.158883083359672,1.13,107.2367,0.11,0.0,7.68,19.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4171936026123168,0.9088176373395029
34.0,3.555348061489413,1.13,107.2367,0.16,0.0,2.88,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
9.0,2.302585092994046,1.13,107.2367,0.0,0.0,16.3,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
11.0,2.4849066497880004,1.13,107.2367,0.0,0.0,5.34,18.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.401487989205973,0.9158642882672872
157.0,5.062595033026967,1.13,107.2367,0.0,0.0,6.57,12.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.401487989205973,0.9158642882672872
35.0,3.58351893845611,1.13,107.2367,0.34,0.0,3.96,13.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
96.0,4.574710978503383,1.13,107.2367,0.3,0.0,6.86,15.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
41.0,3.737669618283368,1.13,107.2367,1.7,0.0,5.67,12.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
85.0,4.454347296253507,1.13,107.2367,0.38,0.0,7.32,18.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401487989205973,0.9158642882672872
